"unique_id","prim_source","borehole","sample_name","test_name","top","bottom","grain_size_curve","mass_fraction_of_gravel_in_soil","mass_fraction_of_sand_in_soil","mass_fraction_of_silt_in_soil","mass_fraction_of_clay_in_soil","mass_fraction_of_fines_in_soil","loss_on_ignition","LL","PL","IP","D10","D50","D60","soil_description","ground_ice_description","soil_group","USCS_symbol_rep_or_calc","sample_mass_init","mass_of_dry_sample","gravimetric_wc_init","gravimetric_wc_fin","sample_volume_init","solid_grain_density_rpt_or_asm","initial_degree_of_saturation_rep","sample_height_ave_or_typ","sample_diameter_ave_or_typ","frozen_bulk_density_rep","frozen_dry_density_calc","final_bulk_density_rep","reported_test_result_type","volumetric_wc_calc","frozen_void_ratio_calc","loading_steps_count","sigma_v_min","sigma_v_max","num_of_swelling_loading_step","swelling_flag","A0","a0","R_sq","Cc","sigma_v_th","e_th","R_sq_semilog","ice_level","phase_change_strain","excess_water_strain","soil_compression_strain_at_100_kpa","total_strain_at_100_kpa","data_quality_flag","note"
"NESCL-170","NESCL","N75-RI-4","N75-RI-4-4","N75-RI-4-4",1.74,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, low to medium plastic, medium grey, ice rich","Vr (50%)","Fine-grained","CL",NA,NA,29.1,NA,NA,2.67,NA,NA,NA,1877.4,1454.22,NA,"e-sigma_v & strain-sigma_v ",42.317846630519,0.836033876637903,4,9.43,75.22,2,TRUE,1.01981239298992,0.0810277400322132,0.983305488357247,-0.11182005927639,25.9860296980713,0.767003556548535,0.951111613610652,"Ice-poor",3.76,0,3.56,7.32,"2",""
"NESCL-171","NESCL","N75-RI-4","N75-RI-4-7","N75-RI-4-7",2.56,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, medium plastic, dark brown, peaty layers with silt and sand inclusion, wood chips","Nb occ. Vx","Fine-grained","CI",NA,NA,32.1,NA,NA,2.67,NA,NA,NA,1707.6,1292.66,NA,"e-sigma_v & strain-sigma_v ",41.4942922028766,1.06551300070274,4,9.3,74.76,1,TRUE,5.63396256832928,0.124142491531362,0.947595175053058,-0.277219869289629,11.92252360081,0.977534863030037,0.992555662765968,"Ice-poor",4.26,0,12.4,16.66,"2",""
"NESCL-172","NESCL","N75-RI-4","N75-RI-4-8","N75-RI-4-8",2.9,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, 9.4' to 10.0 '
stratified and random
ice to 3""",NA,"Fine-grained","CI",NA,NA,54.4,NA,NA,2.78,NA,NA,NA,1537.8,995.98,NA,"e-sigma_v & strain-sigma_v ",54.1815544041451,1.7912082195344,4,9.54,75.51,0,FALSE,29.4169292595208,0.0830240538477214,0.959398030352761,-0.216553739289675,1,1.20816244239179,0.998495834062885,"Ice-rich",5.3,15.59,15.52,36.41,"2",""
"NESCL-173","NESCL","N75-RI-6","N75-RI-6-9","N75-RI-6-9",1.98,2.04,FALSE,0,1,56,43,99,NA,"43","22","21",NA,NA,NA,"CLAY, medium plastic,
grey","Vr (50%)","Fine-grained","CI",NA,NA,55.4,NA,NA,2.68,NA,NA,NA,1577.8,1015.32,NA,"e-sigma_v",56.2484684684685,1.63957409050577,4,2.48,77.04,0,FALSE,28.3708452743564,0.0986600651824764,0.974592763202618,-0.292951097693173,1,1.24198701908582,0.998724535220484,"Ice-rich",5.13,9.93,22.2,37.26,"2",""
"NESCL-174","NESCL","N75-GB-2","N75-GB-2-2","N75-GB-2-2_1",0.7,1.1,FALSE,0,0,49,51,100,NA,"46","23","23",NA,NA,NA,NA,NA,"Fine-grained","CI",NA,NA,126.2,NA,NA,2.7,NA,NA,NA,1268.7,560.88,NA,"e-sigma_v",70.7824668435013,3.8139039962166,4,2.51,78.33,0,FALSE,60.4159523385847,0.0582503964576351,0.927031444597673,-0.448839550996975,1,1.50362047036741,0.983581217117922,"Ice-rich",6.54,41.45,18.65,66.64,"2",""
"NESCL-175","NESCL","N75-GB-2","N75-GB-2-2","N75-GB-2-2_2",1.01,1.1,FALSE,0,0,49,51,100,NA,"46","23","23",NA,NA,NA,NA,NA,"Fine-grained","CI",NA,NA,82.6,NA,NA,2.7,NA,NA,NA,1422.4,778.97,NA,"e-sigma_v",64.3429572836802,2.46611361079865,4,2.55,76.61,0,FALSE,46.4537790928309,0.0865746002514052,0.963808386260358,-0.365072099805216,1,1.30308151363789,0.993182511190994,"Ice-rich",5.88,27.68,21.07,54.63,"2",""
"NESCL-176","NESCL","N75-GB-2","N75-GB-2-5","N75-GB-2-5",2.41,3.05,FALSE,0,0,54,46,100,NA,"45","24","21",NA,NA,NA,NA,NA,"Fine-grained","CI",NA,NA,30.4,NA,NA,2.67,NA,NA,NA,1706,1308.28,NA,"e-sigma_v",39.7717791411043,1.04084407971864,4,2.5,78.24,1,TRUE,6.64028125350537,0.109953215410623,0.960789516011178,-0.220196765261656,8.05570452319986,0.954902825429945,0.999377042675111,"Ice-poor",4.21,0,11.8,16.01,"1","Potentially sewelling"
"NESCL-177","NESCL","N75-GB-3","N75-GB-3-3","N75-GB-3-3",1.31,1.4,FALSE,0,2,50,48,98,NA,"44","23","21",NA,NA,NA,NA,"","Fine-grained","CI",NA,NA,75.2,NA,NA,2.67,NA,NA,NA,1420.8,810.96,NA,"e-sigma_v",60.9841095890411,2.29239864864865,4,2.57,74.58,0,FALSE,40.2325468669667,0.116503582497107,0.939508885808131,-0.4176324458043,1,1.45831358914569,0.997125095519797,"Ice-rich",5.75,19.58,25.37,50.7,"2",""
"NESCL-178","NESCL","N75-WR-2","N75-WR-2-3","N75-WR-2-3",1.46,1.52,FALSE,0,12,58,30,88,NA,"26","28","-2",NA,NA,NA,"CLAY, silty, trace fine sand,
low plastic, (ti 11)
occasional pebbles from 2.6""","F (V)","Fine-grained","CL",NA,NA,31.5,NA,NA,2.89,NA,NA,NA,1760.4,1338.71,NA,"e-sigma_v",42.1692775665399,1.15879913655987,4,2.48,77.06,0,FALSE,15.4372784442407,0.070336610042673,0.994291276307182,-0.115486538003937,1,0.939445120201375,0.982700865764747,"Ice-rich",4.43,5.73,10.7,20.86,"2",""
"NESCL-179","NESCL","N75-WR-2","N75-WR-2-4","N75-WR-2-4",1.52,1.58,FALSE,0,1,43,56,99,NA,"51","24","27",NA,NA,NA,"CLAY,
high plastic","Vs","Fine-grained","CH",NA,NA,31.2,NA,NA,2.89,NA,NA,NA,1854.9,1413.8,NA,"e-sigma_v",44.1104268292683,1.04414254137689,4,2.57,74.57,0,FALSE,10.2549719143768,0.0774252315166236,0.998847926267281,-0.100358486216989,1,0.920652644138537,0.954220660879279,"Ice-rich",4.22,1.82,9.82,15.86,"2",""
"NESCL-180","NESCL","N75-BI-1","N75-BI-1-5","N75-BI-1-5_1",2.16,2.23,FALSE,0,0,34,66,100,NA,"49","25","24",NA,NA,NA,"CLAY, medium to high plastic, trace fine sand","Vs, Vr","Fine-grained","CI-CH",NA,NA,29.3,NA,NA,2.76,NA,NA,NA,1869.4,1445.78,NA,"e-sigma_v",42.3615003866976,0.908997539317428,4,2.48,77.04,3,TRUE,-0.0302825997660072,0.0776274164921436,0.968778914878155,-0.10149470319718,45.010493743998,0.833942696621494,0.964688755356915,"Ice-poor",3.93,0,1.84,5.77,"1","Potentially sewelling"
"NESCL-181","NESCL","N75-BI-1","N75-BI-1-5","N75-BI-1-5_2",2.32,2.41,FALSE,0,0,34,66,100,NA,"49","25","24",NA,NA,NA,"CLAY, medium to high plastic, trace fine sand","Vs, Vr","Fine-grained","CI-CH",NA,NA,28.1,NA,NA,2.76,NA,NA,NA,1888.6,1474.32,NA,"e-sigma_v",41.428306010929,0.872053372868792,4,2.46,74.33,3,TRUE,-1.80038263586291,0.0811201495124951,0.976721800195318,-0.0955843241751588,91.9454354022962,0.800048965934672,0.951864341577539,"Ice-poor",3.85,0,0.19,4.04,"1","Potentially sewelling"
"NESCL-182","NESCL","N75-BI-1","N75-BI-1-6","N75-BI-1-6",2.47,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, medium to high plastic, little fine sand","Vs","Fine-grained","CI-CH",NA,NA,26.6,NA,NA,2.67,NA,NA,NA,1898.2,1499.37,NA,"e-sigma_v & strain-sigma_v ",39.8831911532386,0.780750184385207,4,9.46,75.1,4,TRUE,-1.79870774847816,0.0426162720829789,0.9999908244271,-0.0550502403877338,495.382352095775,0.716284572830465,0.926898913694692,"Ice-poor",3.62,0,-2.15,1.47,"1","Potentially sewelling"
"NESCL-183","NESCL","N75-BI-3","N75-BI-3-1","N75-BI-3-1",0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAND, fine grained, some silt, rust spots, slight organic","Nb","Coarse-grained","SM",NA,NA,20.8,NA,NA,2.67,NA,NA,NA,1773.2,1467.88,NA,"e-sigma_v & strain-sigma_v ",30.5319205298013,0.818948793142341,4,9.53,75.42,3,TRUE,-0.83183929682622,0.0851675200913814,0.997752348003631,-0.111338747290823,47.4917771459635,0.751329168020497,0.906568770936428,"Ice-poor",3.72,0,1.98,5.7,"2",""
"NESCL-184","NESCL","N75-BI-4","N75-BI-4-1","N75-BI-4-1",0.09,0.15,FALSE,0,10,48,42,90,NA,NA,NA,NA,NA,NA,NA,"SILT, trace fine sand","Vs","Fine-grained","MH",NA,NA,49.8,NA,NA,2.67,NA,NA,NA,1441.7,962.42,NA,"e-sigma_v",47.928344459279,1.77426649094819,4,2.65,76.06,0,FALSE,19.2258485462961,0.145129893251126,0.950851068779017,-0.452110203836587,2.1605574982881,1.62776742288824,0.996871873518678,"Ice-poor",5.28,0,27.14,32.42,"2",""
"NESCL-185","NESCL","N75-BI-4","N75-BI-4-3","N75-BI-4-3",1.07,1.34,FALSE,0,7,47,46,93,NA,"40","21","19",NA,NA,NA,"CLAY, trace fine sand","Vs","Fine-grained","CI",NA,NA,26.5,NA,NA,2.67,NA,NA,NA,1832.5,1448.62,NA,"e-sigma_v",38.3883399209486,0.843137789904502,4,2.57,74.57,2,TRUE,1.26305601943221,0.0888112949749507,0.992172211350294,-0.102121924753708,19.8964917414982,0.773520908169268,0.951296508968789,"Ice-poor",3.78,0,3.89,7.67,"1","Potentially sewelling"
"NESCL-186","NESCL","N75-MR-3","N75-MR-3-2","N75-MR-3-2",0.55,0.61,FALSE,0,4,53,43,96,NA,"39","24","15",NA,NA,NA,NA,"N/A","Fine-grained","CI",NA,NA,41,NA,NA,2.75,NA,NA,NA,1773.2,1257.59,NA,"e-sigma_v",51.5611347517731,1.18672456575682,4,2.53,73.48,0,FALSE,23.4795303282333,0.114010405694489,0.957617634023617,-0.303208197168282,1,1.04395978547296,0.990334470973843,"Ice-rich",4.48,2.05,27.73,34.26,"1","Erroneous sample properties"
"NESCL-187","NESCL","N75-MR-3","N75-MR-3-3","N75-MR-3-3",1.07,1.13,FALSE,0,2,43,55,98,NA,"43","25","18",NA,NA,NA,NA,"N/A","Fine-grained","CI",NA,NA,60.6,NA,NA,2.75,NA,NA,NA,1536.2,956.54,NA,"e-sigma_v",57.966201743462,1.874951178232,4,2.53,73.47,0,FALSE,34.4046585328978,0.078199094763561,0.968940323987908,-0.282859675726862,1,1.23509546004671,0.987573875237887,"Ice-rich",5.39,16.87,19.68,41.94,"2",""
"NESCL-188","NESCL","N75-MR-3","N75-MR-3-4","N75-MR-3-4_1",1.62,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,40.2,NA,NA,2.67,NA,NA,NA,1742.8,1243.08,NA,"e-sigma_v",49.9718687589158,1.14788845535919,4,2.54,74.69,0,FALSE,17.5630401275434,0.0834994996354916,0.958660395066316,-0.153154561090495,1,0.931776601176664,0.997689503379043,"Ice-rich",4.41,5.65,14.26,24.32,"2",""
"NESCL-189","NESCL","N75-MR-3","N75-MR-3-4","N75-MR-3-4_2",1.68,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,40.1,NA,NA,2.67,NA,NA,NA,1691.5,1207.35,NA,"e-sigma_v",48.4148108493933,1.21145137451966,4,2.45,74.43,1,TRUE,8.84941555720468,0.0830123017942092,0.940349756694181,-0.153395997278488,2.61921159251958,1.11142327937583,0.994963999884829,"Ice-poor",4.52,0,10.97,15.49,"1","Soil_group not identifiable"
"NESCL-190","NESCL","N75-MR-3","N75-MR-3-6","N75-MR-3-6",2.9,2.96,FALSE,0,0,40,60,100,NA,"46","25","21",NA,NA,NA,NA,"N/A","Fine-grained","CI",NA,NA,48,NA,NA,2.75,NA,NA,NA,1640.3,1108.31,NA,"e-sigma_v",53.1989189189189,1.48125342925075,4,2.48,77.04,0,FALSE,24.9957410099529,0.0879521998993707,0.968251838794805,-0.256935059302442,1,1.1741476550629,0.997766588385288,"Ice-rich",4.93,7.45,20.71,33.09,"2",""
"NESCL-191","NESCL","N75-ES-2","N75-ES-2-2","N75-ES-2-2",1.68,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SILT, dry, hard","Vr","Fine-grained","ML",NA,NA,24.3,NA,NA,2.67,NA,NA,NA,1970.3,1585.12,NA,"e-sigma_v",38.5183346741754,0.684418616454347,4,2.65,76.95,2,TRUE,1.94104067595479,0.0647852720196733,0.99811737838405,-0.0764260935182682,17.5309245779956,0.627906987572796,0.964205362372738,"Ice-poor",3.36,0,3.43,6.79,"1","Potentially sewelling"
"NESCL-192","NESCL","N75-ES-2","N75-ES-2-4","N75-ES-2-4_1",2.77,2.8,FALSE,0,3,84,13,97,NA,"28","23","5",NA,NA,NA,"SILT, dry, hard","Vr","Fine-grained","ML",NA,NA,24.4,NA,NA,2.67,NA,NA,NA,1976.7,1588.99,NA,"e-sigma_v",38.7712861736334,0.680315677644559,4,2.54,71.82,4,TRUE,0.0624150506810635,0.0436348818157258,0.999937591809688,-0.0527046577958786,102.799857572439,0.624142823527118,0.981663375922507,"Ice-poor",3.34,0,-0.04,3.3,"1","Potentially sewelling"
"NESCL-193","NESCL","N75-ES-2","N75-ES-2-4","N75-ES-2-4_2",2.9,2.96,FALSE,0,3,84,13,97,NA,"28","23","5",NA,NA,NA,"SILT, dry, hard","Vr","Fine-grained","ML",NA,NA,28.8,NA,NA,2.67,NA,NA,NA,1955.9,1518.56,NA,"e-sigma_v",43.7344099378882,0.75824939925354,4,2.54,74.47,4,TRUE,0.321045876949411,0.0388496904678116,0.931822970502573,-0.048702851388777,128.810378921675,0.695641650691321,0.97702463127406,"Ice-poor",3.56,0,-0.3,3.26,"1","Potentially sewelling"
"NESCL-194","NESCL","N75-ES-3","N75-ES-3-1","N75-ES-3-1_1",0.37,0.43,FALSE,0,1,59,40,99,NA,"38","24","14",NA,NA,NA,"CLAY. medium plastic,
brownish-grey","Vr (20%)","Fine-grained","CI",NA,NA,23.2,NA,NA,2.74,NA,NA,NA,1819.7,1477.03,NA,"e-sigma_v",34.2670779220779,0.855075012364675,4,2.53,77.35,3,TRUE,-2.04565863008365,0.091798024434241,0.99795275907879,-0.0889763592595972,79.2434535135483,0.784472488407959,0.87463867154742,"Ice-poor",3.81,0,0.48,4.29,"1","Potentially sewelling"
"NESCL-195","NESCL","N75-ES-3","N75-ES-3-1","N75-ES-3-1_2",0.55,0.61,FALSE,0,1,59,40,99,NA,"38","24","14",NA,NA,NA,"CLAY. medium plastic,
brownish-grey","Vr (20%)","Fine-grained","CI",NA,NA,22.1,NA,NA,2.74,NA,NA,NA,1874.2,1534.97,NA,"e-sigma_v",33.9228665028665,0.7850496211717,4,2.48,77.04,0,FALSE,7.23478231510608,0.0711273094298705,0.978186347987022,-0.0942384457759185,1.91445102208066,0.720229010249266,0.979971106484705,"Ice-poor",3.63,0,9.07,12.7,"2",""
"NESCL-196","NESCL","N75-ES-3","N75-ES-3-3","N75-ES-3-3_1",1.25,1.31,FALSE,0,1,71,28,99,NA,"33","21","12",NA,NA,NA,"CLAY. medium plastic,
brownish-grey","Vs (25%)","Fine-grained","CI",NA,NA,33.7,NA,NA,2.72,NA,NA,NA,1842.1,1377.79,NA,"e-sigma_v",46.4313911742708,0.974181640518973,4,2.55,76.47,0,FALSE,10.849486172288,0.0912689010300143,0.984095703769939,-0.150870129449161,1.42447474304748,0.893744624329333,0.995044917307754,"Ice-poor",4.08,0,14.11,18.19,"2",""
"NESCL-197","NESCL","N75-ES-3","N75-ES-3-3","N75-ES-3-3_2",1.4,1.46,FALSE,0,1,71,28,99,NA,"33","21","12",NA,NA,NA,"CLAY. medium plastic,
brownish-grey","Vs (25%)","Fine-grained","CI",NA,NA,25.2,NA,NA,2.72,NA,NA,NA,1871,1494.41,NA,"e-sigma_v",37.6591054313099,0.820117584179583,4,2.6,73.93,1,TRUE,2.63948410854704,0.0906952459189353,0.978000044058331,-0.107639794736219,11.6599451953265,0.752401453375764,0.965022785678614,"Ice-poor",3.72,0,5.52,9.24,"2",""
"NESCL-198","NESCL","N75-ES-3","N75-ES-3-5","N75-ES-3-5",2.32,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY. medium plastic,
brownish-grey","Nb","Fine-grained","CI",NA,NA,22.5,NA,NA,2.67,NA,NA,NA,1983.1,1618.86,NA,"e-sigma_v",36.4242857142857,0.649311683727497,4,2.61,76.45,3,TRUE,0.106651060568008,0.0570259240511323,0.984566890268139,-0.0690353236382524,52.3562587439671,0.595698792410548,0.975745556976306,"Ice-poor",3.25,0,1.18,4.43,"1","Potentially sewelling"
"NESCL-199","NESCL","N75-NM-1","N75-NM-1-3","N75-NM-1-3",1.92,1.98,FALSE,0,1,54,45,99,NA,"40","23","17",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,29.6,NA,NA,2.67,NA,NA,NA,1901.4,1467.13,NA,"e-sigma_v",43.427037037037,0.819880088355948,4,2.48,76.2,1,TRUE,4.46418672826837,0.0865422813068812,0.995999565363982,-0.124333251091161,7.97065314114123,0.752183567299035,0.988227136315609,"Ice-poor",3.72,0,7.5,11.22,"2",""
"NESCL-200","NESCL","N75-NM-1","N75-NM-1-4","N75-NM-1-4_1",2.13,2.23,FALSE,0,1,54,45,99,NA,"40","23","17",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,33.1,NA,NA,2.67,NA,NA,NA,1883.8,1415.33,NA,"e-sigma_v & strain-sigma_v ",46.8473178061608,0.886490073256184,4,8.67,74.56,1,TRUE,3.88143794959253,0.0747865088004215,0.963896116834524,-0.117073257501064,10.7275726214277,0.81329364518916,0.986867739644423,"Ice-poor",3.88,0,6.02,9.9,"2",""
"NESCL-201","NESCL","N75-NM-1","N75-NM-1-4","N75-NM-1-4_2",2.23,2.32,FALSE,0,1,54,45,99,NA,"40","23","17",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,26.9,NA,NA,2.67,NA,NA,NA,1903,1499.61,NA,"e-sigma_v",40.3394011032309,0.780467682606411,4,2.55,76.46,1,TRUE,4.48887105466988,0.0723607514158368,0.97761250603437,-0.10072972310002,6.97179548982597,0.716025396886615,0.988354463613508,"Ice-poor",3.62,0,6.54,10.16,"2",""
"NESCL-202","NESCL","N75-NM-1","N75-NM-1-5","N75-NM-1-5_1",2.38,2.44,FALSE,0,1,54,45,99,NA,"40","23","17",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,30.3,NA,NA,2.67,NA,NA,NA,1888.6,1449.42,NA,"e-sigma_v & strain-sigma_v ",43.9175594781274,0.842110558085354,4,8.76,74.4,2,TRUE,2.26192452960115,0.0713672559150845,0.953054721929464,-0.110689281365835,19.6130270677541,0.772578493656288,0.989252598791385,"Ice-poor",3.78,0,4.25,8.03,"2",""
"NESCL-203","NESCL","N75-NM-1","N75-NM-1-5","N75-NM-1-5_2",3.08,3.17,FALSE,0,1,69,30,99,NA,"31","20","11",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,25.4,NA,NA,2.67,NA,NA,NA,2007.1,1600.56,NA,"e-sigma_v & strain-sigma_v ",40.6541786283892,0.668168003587265,4,8.64,74.21,4,TRUE,-0.537000399788867,0.0287482822337105,0.999525503662054,-0.033328431716016,677.401497609524,0.612998168428684,0.90847302324098,"Ice-poor",3.31,0,-1.66,1.65,"1","Potentially sewelling"
"NESCL-204","NESCL","N75-NM-1","N75-NM-1-6","N75-NM-1-6",3.17,3.44,FALSE,0,1,69,30,99,NA,"31","20","11",NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,21.5,NA,NA,2.67,NA,NA,NA,2019.9,1662.47,NA,"e-sigma_v",35.7430864197531,0.606044853705629,4,2.53,76.18,3,TRUE,-0.40907511161707,0.0526226249427228,0.971201268317028,-0.0481965067226421,88.3071505603893,0.556004452940944,0.915625130979136,"Ice-poor",3.12,0,0.16,3.28,"1","Potentially sewelling"
"NESCL-205","NESCL","N75-NM-1","N75-NM-1-8","N75-NM-1-8_1",4.05,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,20.9,NA,NA,2.67,NA,NA,NA,2048.8,1694.62,NA,"e-sigma_v & strain-sigma_v ",35.4176344086022,0.575571065989847,4,9.3,74.92,4,TRUE,-0.835017051135153,0.0245596359287543,0.999480712371937,-0.0274775860256861,1375.85695700985,0.52804684953197,0.920446198987144,"Ice-poor",3.02,0,-1.99,1.03,"1","Potentially sewelling"
"NESCL-206","NESCL","N75-NM-1","N75-NM-1-8","N75-NM-1-8_2",4.33,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLAY, medium plastic, grey, rust spots","Vs/Vr","Fine-grained","CI",NA,NA,22.2,NA,NA,2.67,NA,NA,NA,2015.1,1649.02,NA,"e-sigma_v & strain-sigma_v ",36.6081996726678,0.619145451838618,4,9.49,74.68,4,TRUE,-1.45026368998395,0.0263927459169636,0.996637660731347,-0.0311259753957837,2199.15672202154,0.568023350310659,0.93708874157083,"Ice-poor",3.16,0,-2.58,0.58,"1","Potentially sewelling"
"NESCL-207","NESCL","N75-S1-1","N75-S1-1-1","N75-S1-1-1",0.3,0.37,FALSE,0,4,88,8,96,NA,"NP","NP","NP",NA,NA,NA,"SILT; trace fine sand, non plastic, grey, increased ice content with depth","Vs/Vr (30%)","Fine-grained","ML",NA,NA,138.1,NA,NA,2.77,NA,NA,NA,1241.4,521.38,NA,"e-sigma_v",72.0022427551449,4.31284839697116,4,2.53,75.97,0,FALSE,37.4157648466979,0.0987015181698812,0.98868544851221,-0.485801112966552,1,2.86233061439015,0.998236072022296,"Ice-rich",6.71,20.6,18.29,45.6,"2",""
"NESCL-208","NESCL","N75-S1-A","N75-S1-A-1","N75-S1-A-1",0.3,0.37,FALSE,0,1,85,14,99,NA,"24","18","6",NA,NA,NA,"CLAY; very silty, trace coarse sand, low plastic, medium grey, fine rootles to 3.5' oxidized pockets, rusty brown","Vr (15%)*","Fine-grained","CL-ML",NA,NA,76.8,NA,NA,2.69,NA,NA,NA,1473.7,833.54,NA,"e-sigma_v",64.01592760181,2.22719685146231,4,2.49,76.53,0,FALSE,42.9814009765412,0.0500825266299678,0.956667534235598,-0.237711144299761,1,1.14980665072849,0.987036422006287,"Ice-rich",5.7,27.68,14.73,48.11,"2",""
"NESCL-209","NESCL","N75-S1-A","N75-S1-A-2","N75-S1-A-2",0.61,0.7,FALSE,0,1,85,14,99,NA,"24","18","6",NA,NA,NA,"CLAY; very silty, trace coarse sand, low plastic, medium grey, fine rootles to 3.5' oxidized pockets, rusty brown","Vr (15%)","Fine-grained","CL-ML",NA,NA,82.7,NA,NA,2.69,NA,NA,NA,1459.3,798.74,NA,"e-sigma_v",66.0558894362343,2.36779962995957,4,2.48,76.97,0,FALSE,54.0734605874127,0.056583156867859,0.957349615300011,-0.431166911070157,1,1.16017297895342,0.958913321696319,"Ice-rich",5.81,30.05,25.61,61.47,"2",""
"NESCL-210","NESCL","N75-S1-B","N75-S1-B-2","N75-S1-B-2",1.07,1.16,FALSE,0,4,90,6,96,NA,"NP","NP","NP",NA,NA,NA,"SILT; grey, non plastic, wood fragments, rootlets","Vr (15%)","Fine-grained","ML",NA,NA,77.1,NA,NA,2.6,NA,NA,NA,1403.2,792.32,NA,"e-sigma_v",61.0879277244495,2.28149942987457,4,2.55,76.47,0,FALSE,29.2940434978237,0.0812518364618373,0.986031029891672,-0.281666288491637,1,1.64755024860629,0.997925982465514,"Ice-rich",5.74,13.58,17.17,36.49,"2",""
"NESCL-211","NESCL","N75-S1-B","N75-S1-B-7","N75-S1-B-7",2.9,2.96,FALSE,0,7,81,12,93,NA,"NP","NP","NP",NA,NA,NA,"TILL-LIKE; occasional pebbles, little sand (medium-coarse), yellowish green color and fine gravel","Vr (30%)","Fine-grained","ML",NA,NA,128.11,NA,NA,2.6,NA,NA,NA,1267.1,555.48,NA,"e-sigma_v",71.1622379553724,3.68065661747297,4,2.6,74.22,0,FALSE,52.1331643315895,0.0819267872728294,0.983742179396407,-0.421972964286804,1,1.73921900033399,0.995571843763746,"Ice-rich",6.5,34.98,18.03,59.51,"2",""
"NESCL-212","NESCL","N75-RZ33-N","N75-RZ33-N-2","N75-RZ33-N-2",1.31,1.37,FALSE,9,23,46,22,68,NA,"30","18","12",NA,NA,NA,"CLAY; some fine sand, trace fine gravel (occasional coarse gravel to 3""), dark brown","Vs (20%)","Fine-grained","CI",NA,NA,32.6,NA,NA,2.8,NA,NA,NA,1747.6,1317.95,NA,"e-sigma_v",42.9651282051282,1.12451361867704,4,2.63,75.32,0,FALSE,22.6173839179811,0.0749638558357176,0.949519143548635,-0.145704897267811,1,0.802760658009932,0.998729894641429,"Ice-rich",4.37,10.77,13.72,28.86,"2",""
"NESCL-213","NESCL","N75-RZ3-A","N75-RZ3-A-3","N75-RZ3-A-3",1.52,1.65,FALSE,26,25,27,22,49,NA,"28","18","10",NA,NA,NA,"CLAYEY GRAVEL; dark brown mottled light browns, low plastic, oxidized pockets, some sand, fine-medium occasional stones","Vr (35%)","Coarse-grained","GC-SC",NA,NA,72.8,NA,NA,2.71,NA,NA,NA,1428.8,826.85,NA,"e-sigma_v",60.1948148148148,2.27749160134379,4,2.6,77.77,0,FALSE,49.6422196377737,0.0758740109799025,0.972950407926356,-0.326155838890809,1,1.05970413284407,0.98935408828112,"Ice-rich",5.74,31.42,19.9,57.06,"2",""
"NESCL-214","NESCL","N75-DV1-B","N75-DV1-B-10","N75-DV1-B-10",3.66,3.72,FALSE,2,17,45,36,81,NA,"38","20","18",NA,NA,NA,"ICE with clay inclusion/ CLAY, little fine to medium sand, trace gravel, dark  grey-brown","Vs (20%)","Fine-grained","ICE+CI",NA,NA,60.8,NA,NA,2.67,NA,NA,NA,1541,958.33,NA,"e-sigma_v",58.2666666666667,1.78608695652174,4,2.53,77.37,0,FALSE,21.3118543495117,0.294497239488793,0.976312634110784,-0.499832844350517,1,1.60068226304987,0.934858519903332,"Ice-rich",5.3,1.36,35.88,42.54,"2",""
